"BehaviorSpace results (NetLogo 6.1.0)"
"COVID SIMULS.nlogo"
"Containment Policy"
"04/02/2020 22:40:29:847 +1100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-40","40"
"[run number]","Illness_period","SpatialDistance","Proportion_Isolating","Total_Population","Available_Resources","Current_Cases","Media_Exposure","Bed_Capacity","ReInfectionRate","RestrictedMovement","Superspreaders","Severity_of_illness","Send_to_Hospital","ProductionRate","Incubation_Period","Case_Isolation","Initial","ID_Rate","PolicyTriggerOn","Proportion_People_Avoid","Population","Treatment_Benefit","FearTrigger","Speed","Triggerday","Proportion_time_Avoid","InfectionRate","Age_Isolation","Contact_Radius","[step]","count simuls with [ color = red ]","count simuls with [ color = 85 ]","count simuls with [color = black ]","count simuls with [ color = yellow ]","count simuls with [ color = black and agerange = 5 ]","count simuls with [ color = black and agerange = 15 ]","count simuls with [ color = black and agerange = 25 ]","count simuls with [ color = black and agerange = 35 ]","count simuls with [ color = black and agerange = 45 ]","count simuls with [ color = black and agerange = 55 ]","count simuls with [ color = black and agerange = 65 ]","count simuls with [ color = black and agerange = 75 ]","count simuls with [ color = black and agerange = 85 ]","count simuls with [ color = black and agerange = 95 ]","mean [ R ] of simuls with [ timenow = Illness_period ]","mean [ contacts ] of simuls / ticks","mean [ timenow ] of simuls with [ color = red ]","count simuls with [ color = red and timenow = Incubation_Period ]","sum [ reserves ] of simuls with [ color != black ]","scalePhase"
"1","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","9","7","2493","0","0","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.4509333333333333","8.285714285714286","0","3.872383923327192E7","0"
"7","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","11","3","2497","0","0","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.4593818181818182","9.666666666666666","0","3.670457383761847E7","0"
"3","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","13","2","2497","0","1","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.4733538461538461","6","0","3.664053438970155E7","0"
"5","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","11","5","2495","0","0","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.45854545454545453","5.8","0","3.631128630618781E7","0"
"8","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","11","3","2497","0","0","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.4621454545454545","9.333333333333334","0","3.5640054515558265E7","0"
"4","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","11","3","2497","0","0","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.4615636363636364","7","0","3.649958168397789E7","0"
"6","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","12","4","2495","0","1","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.4619","5.5","0","3.6022154390020035E7","0"
"2","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","13","12","2486","0","2","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.46926153846153845","4.916666666666667","0","3.7784266716753736E7","0"
"1","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","10","7","2493","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0.45804","9.285714285714286","1","3.8714761165391885E7","0"
"3","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","14","2","2497","0","1","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.4760285714285714","7","0","3.663167349049832E7","0"
"7","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","12","3","2496","0","1","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.46536666666666665","5.333333333333333","0","3.66954685120782E7","0"
"5","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","12","4","2495","0","1","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.4655","4.25","0","3.6287079232074454E7","0"
"8","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","12","2","2497","0","1","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.4670666666666667","7","1","3.566104645201132E7","0"
"4","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","12","2","2497","0","1","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.4654666666666667","3.5","1","3.645594540009784E7","0"
"6","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","13","4","2495","0","1","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.4660923076923077","6.5","1","3.603769242102622E7","0"
"2","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","14","12","2486","0","2","0","0","0","0","0","0","0","0","0","0","3","0.4724","5.916666666666667","1","3.778729549067182E7","0"
"1","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","11","8","2492","0","0","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.46352727272727273","9.125","2","3.8722919181925625E7","0"
"3","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","15","3","2496","0","1","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.4788","5.666666666666667","0","3.6623719513757534E7","0"
"5","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","13","4","2495","0","1","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.4704","5.25","1","3.631907669298762E7","0"
"8","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","13","2","2497","0","1","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.47036923076923076","8","0","3.5593804146500155E7","0"
"7","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","13","3","2496","0","1","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.46873846153846155","6.333333333333333","0","3.668603542190019E7","0"
"6","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","14","4","2495","0","1","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.4684285714285714","7.5","0","3.6015550027954504E7","0"
"4","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","13","2","2497","0","1","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.4710153846153846","4.5","0","3.643235581658628E7","0"
"2","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","15","13","2485","0","2","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.4749866666666666","6.461538461538462","4","3.776498684006695E7","0"
"1","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","12","6","2492","0","2","0","0","0","0","0","0","0","0","0","0","3","0.4685333333333333","7.833333333333333","0","3.873706916819738E7","0"
"3","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","16","3","2496","0","1","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.4816","6.666666666666667","1","3.6650576326350614E7","0"
"5","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","14","4","2495","0","1","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.4743428571428571","6.25","0","3.633418635411237E7","0"
"8","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","14","3","2496","0","1","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.4756","6.333333333333333","0","3.558292853364246E7","0"
"2","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","16","12","2485","0","3","0","0","0","0","0","0","0","0","0","0","3","0.47665","6.666666666666667","2","3.774699263197803E7","0"
"7","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","14","3","2496","0","1","0","0","0","0","0","0","0","0","0","0","2","0.4732857142857143","7.333333333333333","0","3.670443655854251E7","0"
"4","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","14","2","2497","0","1","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.4726285714285714","5.5","0","3.642603088525548E7","0"
"6","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","15","4","2495","0","1","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.47218666666666664","8.5","1","3.602476450952919E7","0"
"3","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","17","3","2496","0","1","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.4843529411764706","7.666666666666667","0","3.662839520034074E7","0"
"1","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","13","7","2491","0","2","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.47313846153846156","7.714285714285714","0","3.8718276718076006E7","0"
"5","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","15","5","2494","0","1","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.4797333333333333","6","2","3.635789342936208E7","0"
"8","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","15","3","2496","0","1","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.47928","7.333333333333333","0","3.555500748323403E7","0"
"2","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","17","12","2485","0","3","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.4785411764705882","7.666666666666667","1","3.773479772015213E7","0"
"6","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","16","4","2495","0","1","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.47515","9.5","0","3.600436291388544E7","0"
"7","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","15","3","2496","0","1","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.4752","8.333333333333334","1","3.670455639014549E7","0"
"4","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","15","5","2494","0","1","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.4754133333333333","3.2","1","3.63911358451324E7","0"
"3","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","18","4","2495","0","1","0","0","0","0","0","0","0","0","0","0","2","0.4864","6.75","0","3.664690091591146E7","0"
"8","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","16","3","2496","0","1","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.481975","8.333333333333334","0","3.554937538617284E7","0"
"1","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","14","7","2490","0","3","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.47574285714285713","6.428571428571429","0","3.867565284988806E7","0"
"5","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","16","5","2494","0","1","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.48275","7","0","3.6395374329669066E7","0"
"2","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","18","15","2481","0","4","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.48242222222222225","6.066666666666666","0","3.777326096958006E7","0"
"6","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","17","4","2495","0","1","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.4782352941176471","10.5","0","3.5995911618721426E7","0"
"4","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","16","5","2494","0","1","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.47625","4.2","0","3.635844070950489E7","0"
"7","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","16","3","2495","0","2","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.478675","4","1","3.6697679427463286E7","0"
"3","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","19","5","2494","0","1","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.48941052631578946","6.4","1","3.66465088934619E7","0"
"8","15","false","100","25000000","0","5000","50","2","0","0","100","15","true","5","5","false","1","0.1","true","75","2500","4","50","1","21","75","35","0","45","17","3","2496","0","1","0","0","0","0","0","0","0","0","0","0","<RuntimePrimitiveException>","0.4826352941176471","9.333333333333334","0","3.55452797089159E7","0"
