"BehaviorSpace results (NetLogo 6.1.0)"
"COVID SIMULS.html"
"Lancet Paper Aus"
"04/13/2020 21:29:52:739 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-40","40"
"[run number]","Illness_period","Spatial_Distance","Compliance_with_Isolation","Total_Population","Available_Resources","Current_Cases","Media_Exposure","Hospital_Beds_in_Australia","ReInfectionRate","RestrictedMovement","Superspreaders","Severity_of_illness","Quarantine","ProductionRate","Incubation_Period","Case_Isolation","Initial","Track_and_Trace_Efficiency","PolicyTriggerOn","Proportion_People_Avoid","Population","Treatment_Benefit","FearTrigger","Speed","Triggerday","Proportion_time_Avoid","InfectionRate","Age_Isolation","Contact_Radius","Scale","Lockdown_Off","Freewheel","TimelockdownOff","Diffusion_Adjustment","[step]","count simuls with [ color = red ]","count simuls with [ color = 85 ]","count simuls with [color = black ]","count simuls with [ color = yellow ]","count simuls with [ color = black and agerange = 5 ]","count simuls with [ color = black and agerange = 15 ]","count simuls with [ color = black and agerange = 25 ]","count simuls with [ color = black and agerange = 35 ]","count simuls with [ color = black and agerange = 45 ]","count simuls with [ color = black and agerange = 55 ]","count simuls with [ color = black and agerange = 65 ]","count simuls with [ color = black and agerange = 75 ]","count simuls with [ color = black and agerange = 85 ]","count simuls with [ color = black and agerange = 95 ]","mean [ contacts ] of simuls / ticks","mean [ timenow ] of simuls with [ color = red ]","count simuls with [ color = red and timenow = Incubation_Period ]","sum [ reserves ] of simuls with [ color != black ]","scalePhase","numberInfected","deathcount","casefatalityrate","ICUBedsRequired","DailyCases","CurrentInfections","EliminationDate","MeanR"
"17","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","245","212","1593","12","683","0","1","0","0","2","1","1","6","1","0","0.5441453061224489","7.938679245283019","14","7004982.613090647","0","1210","12","0.009917355371900827","7","12","212","0","11"
"18","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","271","0","2389","0","111","0","0","0","0","0","0","0","0","0","0","0.46093726937269375","<RuntimePrimitiveException>","0","7615927.969430059","0","111","0","0","0","0","0","165","0"
"21","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","233","70","1861","15","554","0","2","1","0","0","0","1","5","6","0","0.4719227467811159","7.642857142857143","2","7124338.556007039","0","1522","42","0.02759526938239159","1","3","70","0","5"
"19","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","252","0","2499","0","1","0","0","0","0","0","0","0","0","0","0","0.474684126984127","<RuntimePrimitiveException>","0","7278606.723248403","0","1","0","0","0","0","0","11","0"
"22","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","231","203","1718","4","575","0","0","0","0","0","0","1","1","2","0","0.4112796536796537","7.41871921182266","12","7989946.013422118","0","651","4","0.006144393241167435","6","16","203","0","5"
"20","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","235","0","2188","4","308","0","0","0","0","0","0","0","0","2","2","0.5507642553191489","<RuntimePrimitiveException>","0","7137806.445533621","0","312","4","0.01282051282051282","0","0","0","133","0"
"23","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","207","0","2498","0","2","0","0","0","0","0","0","0","0","0","0","0.45349951690821255","<RuntimePrimitiveException>","0","6839679.013822916","0","2","0","0","0","0","0","21","0"
"18","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","272","0","2389","0","111","0","0","0","0","0","0","0","0","0","0","0.4615058823529412","<RuntimePrimitiveException>","0","7616838.492275532","0","111","0","0","0","0","0","165","0"
"17","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","246","220","1571","12","697","0","1","0","0","2","1","1","6","1","0","0.5454536585365853","7.631818181818182","18","7004895.283298242","0","1223","12","0.009811937857726901","7","13","220","0","11"
"16","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","230","131","1773","14","582","0","0","0","1","1","2","2","2","5","1","0.38708000000000004","7.847328244274809","17","7981595.166078798","0","1453","23","0.015829318651066758","3","11","131","0","11"
"21","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","234","71","1856","15","558","0","2","1","0","0","0","1","5","6","0","0.4732034188034188","7.633802816901408","6","7124641.7061192375","0","1526","42","0.027522935779816515","1","3","71","0","3"
"19","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","253","0","2499","0","1","0","0","0","0","0","0","0","0","0","0","0.4758482213438735","<RuntimePrimitiveException>","0","7276437.704866611","0","1","0","0","0","0","0","11","0"
"22","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","232","221","1697","4","578","0","0","0","0","0","0","1","1","2","0","0.4120913793103448","7.597285067873303","14","7998488.357161283","0","663","4","0.006033182503770739","7","16","221","0","9"
"20","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","236","0","2188","4","308","0","0","0","0","0","0","0","0","2","2","0.5525050847457627","<RuntimePrimitiveException>","0","7132987.694179607","0","312","4","0.01282051282051282","0","0","0","133","0"
"18","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","273","0","2389","0","111","0","0","0","0","0","0","0","0","0","0","0.4620659340659341","<RuntimePrimitiveException>","0","7617040.468263789","0","111","0","0","0","0","0","165","0"
"23","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","208","0","2498","0","2","0","0","0","0","0","0","0","0","0","0","0.45497692307692306","<RuntimePrimitiveException>","0","6842738.390367604","0","2","0","0","0","0","0","21","0"
"17","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","247","233","1548","12","707","0","1","0","0","2","1","1","6","1","0","0.5468145748987854","7.51931330472103","22","7002715.915216162","0","1235","12","0.009716599190283401","7","15","233","0","10"
"22","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","233","223","1683","5","589","0","0","0","0","0","0","1","1","2","1","0.4128978540772532","7.677130044843049","14","8002768.781857348","0","679","5","0.007363770250368188","8","7","223","0","13"
"21","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","235","70","1854","15","561","0","2","1","0","0","0","1","5","6","0","0.4745429787234043","8.057142857142857","4","7126642.53233033","0","1529","42","0.027468933943754086","1","5","70","0","2"
"19","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","254","0","2499","0","1","0","0","0","0","0","0","0","0","0","0","0.47690393700787403","<RuntimePrimitiveException>","0","7274640.827803602","0","1","0","0","0","0","0","11","0"
"20","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","237","0","2188","4","308","0","0","0","0","0","0","0","0","2","2","0.554273417721519","<RuntimePrimitiveException>","0","7128597.448282537","0","312","4","0.01282051282051282","0","0","0","133","0"
"18","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","274","0","2389","0","111","0","0","0","0","0","0","0","0","0","0","0.4626043795620438","<RuntimePrimitiveException>","0","7616644.6523462245","0","111","0","0","0","0","0","165","0"
"16","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","231","136","1762","14","588","0","0","0","1","1","2","2","2","5","1","0.38779393939393936","7.852941176470588","8","7985762.689765006","0","1460","23","0.015753424657534248","4","7","136","0","5"
"22","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","234","228","1673","5","594","0","0","0","0","0","0","1","1","2","1","0.41373675213675215","8.157894736842104","18","8009838.610006695","0","695","5","0.007194244604316547","8","12","228","0","20"
"23","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","209","0","2498","0","2","0","0","0","0","0","0","0","0","0","0","0.45615885167464115","<RuntimePrimitiveException>","0","6845274.385099695","0","2","0","0","0","0","0","21","0"
"17","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","248","238","1534","12","716","0","1","0","0","2","1","1","6","1","0","0.5481564516129033","7.756302521008403","15","7001235.127323468","0","1248","12","0.009615384615384616","6","14","238","0","12"
"19","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","255","0","2499","0","1","0","0","0","0","0","0","0","0","0","0","0.47800156862745097","<RuntimePrimitiveException>","0","7276284.913604297","0","1","0","0","0","0","0","11","0"
"21","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","236","72","1850","15","563","0","2","1","0","0","0","1","5","6","0","0.47616949152542376","8.38888888888889","11","7128957.306684731","0","1532","42","0.02741514360313316","1","2","72","0","4"
"18","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","275","0","2389","0","111","0","0","0","0","0","0","0","0","0","0","0.4630778181818182","<RuntimePrimitiveException>","0","7617709.496760812","0","111","0","0","0","0","0","165","0"
"20","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","238","0","2188","4","308","0","0","0","0","0","0","0","0","2","2","0.555781512605042","<RuntimePrimitiveException>","0","7126262.549462231","0","312","4","0.01282051282051282","0","0","0","133","0"
"22","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","235","239","1651","5","605","0","0","0","0","0","0","1","1","2","1","0.41430127659574467","8.04602510460251","22","8014843.863234184","0","702","5","0.007122507122507123","9","14","239","0","13"
"19","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","256","0","2499","0","1","0","0","0","0","0","0","0","0","0","0","0.4792625","<RuntimePrimitiveException>","0","7276563.791904175","0","1","0","0","0","0","0","11","0"
"23","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","210","0","2498","0","2","0","0","0","0","0","0","0","0","0","0","0.45752571428571426","<RuntimePrimitiveException>","0","6849372.986728426","0","2","0","0","0","0","0","21","0"
"17","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","249","241","1519","12","728","0","1","0","0","2","1","1","6","1","0","0.54954859437751","7.863070539419087","10","6999349.97066987","0","1263","12","0.009501187648456057","7","18","241","0","12"
"16","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","232","138","1752","14","596","0","0","0","1","1","2","2","2","5","1","0.38853275862068964","7.811594202898551","7","7995956.03128274","0","1471","23","0.01563562202583277","5","6","138","0","5"
"18","15","false","95","25000000","0","5000","50","65000","0","0","10","15","true","5","5","false","1","0.1","true","85","2500","4","50","1","65","85","35","0","0","true","false","false","155","10","276","0","2389","0","111","0","0","0","0","0","0","0","0","0","0","0.46362463768115947","<RuntimePrimitiveException>","0","7619830.328937695","0","111","0","0","0","0","0","165","0"
