[run number],Total_Population,Current_Cases,RestrictedMovement,Proportion_Time_Avoid,Days_of_Cash_Reserves,Care_Attitude,Track_and_Trace_Efficiency,TimeLockDownOff,Treatment_Benefit,FearTrigger,se_Compliance,Freewheel,Triggerday,Diffusion_Adjustment,PPA,MaxV,SE_Illnesspd,Link_Switch,Saliency_of_Experience,Stimulus,Dynamic_Behaviour,Global_Transmissability,Initial,Lockdown_Off,Proportion_People_Avoid,Compliance_with_Isolation,Illness_period,WFH_Capacity,Cruise,Bed_Capacity,ReInfectionRate,Spatial_Distance,Age_Isolation,Severity_of_illness,ProductionRate,AsymptomaticPercentage,Population,Mean_Individual_Income,Available_Resources,Decay_limit,ICU_Beds_in_Australia,Scale,Self_Capacity,Media_Exposure,PTA,Superspreaders,Contact_Radius,Hospital_Beds_in_Australia,MinV,Incubation_Period,Case_Isolation,se_Incubation,PHWarnings,PolicyTriggerOn,ICU_Required,Quarantine,Speed,InitialAssociationStrength,[step],count simuls with [ color = red ],count simuls with [ color = 85 ],count simuls with [color = black ],count simuls with [ color = yellow ],count simuls with [ color = black and agerange = 5 ],count simuls with [ color = black and agerange = 15 ],count simuls with [ color = black and agerange = 25 ],count simuls with [ color = black and agerange = 35 ],count simuls with [ color = black and agerange = 45 ],count simuls with [ color = black and agerange = 55 ],count simuls with [ color = black and agerange = 65 ],count simuls with [ color = black and agerange = 75 ],count simuls with [ color = black and agerange = 85 ],count simuls with [ color = black and agerange = 95 ],mean [ contacts ] of simuls / ticks,mean [ timenow ] of simuls with [ color = red ],count simuls with [ color = red and timenow = Incubation_Period ],sum [ reserves ] of simuls with [ color != black ],scalePhase,numberInfected,deathcount,casefatalityrate,ICUBedsRequired,DailyCases,CurrentInfections,EliminationDate,MeanR,mean [ personalvirulence ] of simuls
16,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,69,41,2451,1,7,0,0,0,0,0,0,0,1,0,0,0.509953623,5.365853659,2,8759773.915,3,16219,1,6.17E-05,1000,3000,41000,0,0,47.007348
14,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,139,41,1958,3,498,0,0,0,0,0,0,0,0,3,0,0.364909353,10.53658537,1,7480976.38,2,285187,300,0.001051941,200,0,4100,0,0.5,47.085436
12,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,142,111,1983,6,490,0,1,0,1,0,0,3,1,0,0,0.386470172,10.05405405,7,7511694.214,1,99165,420,0.004235365,50,80,1110,0,0.272727273,47.62352124
10,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,150,223,1937,8,512,0,0,2,0,1,2,1,1,1,0,0.360345771,9.269058296,11,7426092.213,1,103661,2600,0.025081757,20,120,2230,0,0,47.55880597
15,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,141,234,1991,7,468,0,0,1,0,0,1,1,0,4,0,0.380793651,11,11,7360809.374,1,244784,1600,0.006536375,220,230,2340,0,0.666666667,47.28798889
9,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,159,83,1653,17,807,0,1,1,1,0,2,2,3,5,2,0.345238797,10.38554217,2,7690565.716,0,50281,1421,0.028261172,1,6,83,0,0,47.26702734
13,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,146,91,1810,15,674,0,1,0,0,1,3,5,3,1,1,0.369685831,10.49450549,2,8352764.91,0,78339,2553,0.032589132,3,7,91,0,0.5,47.11948649
14,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,140,34,1958,3,505,0,0,0,0,0,0,0,0,3,0,0.363602857,10.41176471,1,7471334.645,2,285287,300,0.001051573,100,300,3400,0,0.5,47.085436
11,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,155,155,2558,17,140,1,0,2,2,0,2,4,6,0,0,0.340404543,9.548387097,0,8339182.029,0,221066,4841,0.021898438,11,0,155,0,0.029411765,47.05301045
16,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,70,46,2446,1,7,0,0,0,0,0,0,0,1,0,0,0.510725714,5.782608696,5,8758570.161,3,19219,1,5.20E-05,1000,4000,46000,0,0,47.007348
12,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,143,93,1973,6,508,0,1,0,1,0,0,3,1,0,0,0.38441752,9.215053763,3,7435792.461,1,99285,420,0.004230246,50,70,930,0,0,47.52529457
10,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,151,207,1922,10,531,0,0,2,0,1,2,3,1,1,0,0.359510876,9.149758454,11,7372664.015,1,103881,2620,0.025221167,20,110,2070,0,0,47.56694382
15,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,142,215,1977,7,491,0,0,1,0,0,1,1,0,4,0,0.38074824,11.26046512,0,7313614.071,1,245084,1600,0.006528374,220,0,2150,0,0.25,47.30828253
13,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,147,82,1800,15,683,0,1,0,0,1,3,5,3,1,1,0.368776038,10.5,5,8302847.755,0,78347,2553,0.032585804,3,8,82,0,0.571428571,47.14224419
14,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,141,30,1957,3,510,0,0,0,0,0,0,0,0,3,0,0.362374468,10.13333333,1,7460507.679,2,285287,300,0.001051573,100,100,3000,0,2,47.085436
9,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,160,72,1645,17,816,0,1,1,1,0,2,2,3,5,2,0.344176471,10.30555556,5,7631839.612,0,50288,1421,0.028257238,1,5,72,0,1,47.27774118
11,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,156,151,2541,18,150,1,0,2,2,0,2,5,6,0,0,0.339713512,9.543046358,11,8316674.014,0,221077,4842,0.021901871,11,22,151,0,0,47.06288811
16,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,71,50,2442,1,7,0,0,0,0,0,0,0,1,0,0,0.5112,6.32,5,8756237.379,3,22219,1,4.50E-05,2000,2000,50000,0,2,47.007348
12,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,144,83,1965,6,516,0,1,0,1,0,0,3,1,0,0,0.382917207,9.012048193,3,7386171.769,1,99365,420,0.00422684,50,40,830,0,0.727272727,47.49992996
10,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,152,202,1907,10,541,0,0,2,0,1,2,3,1,1,0,0.35843886,9.504950495,12,7334247.358,1,104001,2620,0.025192065,20,110,2020,0,0.627906977,47.57542105
13,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,148,63,1791,15,701,0,1,0,0,1,3,5,3,1,1,0.367462404,9.333333333,5,8267163.972,0,78354,2553,0.032582893,3,3,63,0,0.75,47.14849027
14,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,142,29,1957,3,511,0,0,0,0,0,0,0,0,3,0,0.361090141,10.93103448,3,7450015.065,2,285587,300,0.001050468,100,100,2900,0,1,47.085436
15,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,143,202,1958,9,511,0,0,1,0,0,1,1,0,6,0,0.380463002,11.1039604,0,7250101.872,1,245314,1620,0.006603781,220,110,2020,0,0,47.31156343
9,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,161,64,1635,17,824,0,1,1,1,0,2,2,3,5,2,0.343135912,9.84375,3,7592205.071,0,50294,1421,0.028253867,1,2,64,0,1,47.29124803
16,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,72,56,2436,1,7,0,0,0,0,0,0,0,1,0,0,0.511838889,6.642857143,7,8755490.054,3,26219,1,3.81E-05,2000,2000,56000,0,3,47.007348
11,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,157,135,2526,18,171,1,0,2,2,0,2,5,6,0,0,0.338794422,9.066666667,9,8283160.492,0,221077,4842,0.021901871,12,11,135,0,0,47.10550175
12,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,145,87,1953,6,514,0,1,0,1,0,0,3,1,0,0,0.381524784,9.597701149,7,7341217.219,1,99435,420,0.004223865,50,70,870,0,0.166666667,47.50130859
10,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,153,205,1887,10,548,0,0,2,0,1,2,3,1,1,0,0.357405352,9.663414634,8,7267550.142,1,104111,2620,0.025165448,20,110,2050,0,0.681818182,47.5536717
13,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,149,63,1784,15,698,0,1,0,0,1,3,5,3,1,1,0.366296141,10.07936508,1,8219387.923,0,78362,2553,0.032579567,4,2,63,0,0.5,47.08854297
14,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,143,245,1946,3,516,0,0,0,0,0,0,0,0,3,0,0.363871184,10.41632653,12,8152893.238,1,285687,300,0.0010501,0,110,2450,0,0,47.36683026
15,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,144,190,1941,9,530,0,0,1,0,0,1,1,0,6,0,0.379832901,10.95263158,0,7211320.66,1,245314,1620,0.006603781,230,110,1900,0,0,47.33485393
9,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,162,67,1624,17,822,0,1,1,1,0,2,2,3,5,2,0.341980188,10.40298507,3,7557940.307,0,50299,1421,0.028251059,1,2,67,0,1.25,47.32301581
16,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,73,65,2426,1,8,0,0,0,0,0,0,0,1,0,0,0.512016438,6.476923077,4,8752790.1,3,28219,1,3.54E-05,2000,5000,65000,0,0,47.007348
12,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,146,92,1940,6,512,0,1,0,1,0,0,3,1,0,0,0.380314263,10.07608696,2,7308670.257,1,99475,420,0.004222166,50,30,920,0,0,47.51762745
11,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,158,128,2514,18,180,1,0,2,2,0,2,5,6,0,0,0.337783709,9.1875,7,8226580.967,0,221099,4842,0.021899692,12,0,128,0,0.393939394,47.13562324
10,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,154,190,1871,10,569,0,0,2,0,1,2,3,1,1,0,0.356313951,9.489473684,14,7235781.574,1,104221,2620,0.025138888,40,110,1900,0,0,47.55439015
13,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,150,65,1776,16,693,0,1,0,0,1,3,6,3,1,1,0.365006536,10.55384615,1,8138282.201,0,78365,2554,0.03259108,3,5,65,0,0.5,47.19704706
9,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,163,61,1611,17,831,0,1,1,1,0,2,2,3,5,2,0.340838933,9.540983607,2,7514922.069,0,50301,1421,0.028249935,1,5,61,0,0.666666667,47.33735714
14,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,144,196,1933,3,568,0,0,0,0,0,0,0,0,3,0,0.364161523,9.530612245,0,8112907.608,1,285787,300,0.001049733,0,110,1960,0,0.47826087,47.40935185
15,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,145,153,1929,9,569,0,0,1,0,0,1,1,0,6,0,0.379096178,10.20915033,11,7147199.648,1,245424,1620,0.006600821,230,0,1530,0,0.121212121,47.37856015
12,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,147,84,1932,6,518,0,1,0,1,0,0,3,1,0,0,0.379002625,9.94047619,4,7285099.543,1,99545,420,0.004219197,50,30,840,0,0.545454545,47.53542126
11,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,159,133,2500,18,179,1,0,2,2,0,2,5,6,0,0,0.336957105,9.842105263,6,8212290.266,0,221110,4842,0.021898603,13,11,133,0,0,47.13729329
10,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,155,174,1853,13,590,0,0,2,0,1,2,3,1,4,0,0.355574635,9.097701149,8,7156856.069,1,104331,2650,0.025399929,50,120,1740,0,0.894736842,47.63019392
16,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,74,66,2424,1,9,0,0,0,0,0,0,0,1,0,0,0.507654054,7.136363636,5,8735573.782,3,30219,1,3.31E-05,1000,5000,66000,0,2.333333333,47.007348
13,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,151,59,1770,16,695,0,1,0,0,1,3,6,3,1,1,0.36394118,10.72881356,2,8081373.155,0,78367,2554,0.032590248,3,5,59,0,0.8,47.15416535
9,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,164,57,1602,17,834,0,1,1,1,0,2,2,3,5,2,0.339930522,9.807017544,1,7480938.247,0,50303,1421,0.028248812,0,3,57,0,0.5,47.29107968
14,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,145,204,1920,3,563,0,0,0,0,0,0,0,0,3,0,0.364235354,10.15686275,11,8073862.619,1,285897,300,0.001049329,0,330,2040,0,1,47.52219703
15,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,146,158,1915,9,568,0,0,1,0,0,1,1,0,6,0,0.378438517,10.88607595,4,7085139.899,1,245534,1620,0.006597864,230,0,1580,0,0.088888889,47.39306415
12,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,148,84,1920,6,520,0,1,0,1,0,0,3,1,0,0,0.377633266,9.988095238,2,7256354.653,1,99575,420,0.004217926,50,70,840,0,0.8,47.51535178
11,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,160,106,2484,18,212,1,0,2,2,0,2,5,6,0,0,0.336123377,8.367924528,8,8184542.843,0,221110,4842,0.021898603,14,9,106,0,0,47.15764894
13,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,FALSE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,152,56,1760,16,698,0,1,0,0,1,3,6,3,1,1,0.362806844,10.875,2,8022330.056,0,78372,2554,0.032588169,3,1,56,0,0.777777778,47.22563241
16,25000000,1,0,85,30,0.5,0.25,162,4,50,1,FALSE,72,10,85,1,1,FALSE,1,TRUE,FALSE,47,1,TRUE,85,95,15,33,FALSE,4,0,FALSE,0,15,5,33,2500,55000,0,0.5,4200,TRUE,0.8,50,85,10,0,65000,0,5,FALSE,0.2,0.8,TRUE,5,FALSE,1,0,75,68,2421,1,10,0,0,0,0,0,0,0,1,0,0,0.503248,7.691176471,4,8718456.787,3,35219,1,2.84E-05,1000,7000,68000,0,0.25,47.007348
